ts,market_id,now,market_end_ts,venue,symbol,official_required_venue,official_used_venue,official_used_endpoint,official_mid,official_ok,official_err,official_age_ms,pm_yes_bid,pm_yes_ask,pm_no_bid,pm_no_ask,book_ok,book_err,pm_book_age_ms,implied_yes,implied_no,fair_up_prob,edge_yes,edge_no,edge_gross_bps,edge_net_bps,spread_bps,depth_total,market_class,required_symbol,rules_end_ts,end_ts_source,regime,action,reason,filter_reason,microstructure_flags,daily_pnl,daily_loss,total_loss,open_markets,kill_switch,params_hash,signal_book_arbitrage_edge_bps,signal_book_arbitrage_reason,signal_book_arbitrage_confidence,signal_book_staleness_edge_bps,signal_book_staleness_reason,signal_book_staleness_confidence,arb_cost_cents,arb_edge_cents
1768176115390,KALSHI-TEST-DEEP,1768176115390,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176175879,KALSHI-TEST-DEEP,1768176175879,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176236379,KALSHI-TEST-DEEP,1768176236379,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176296884,KALSHI-TEST-DEEP,1768176296884,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176357087,KALSHI-TEST-DEEP,1768176357087,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176417364,KALSHI-TEST-DEEP,1768176417364,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176478378,KALSHI-TEST-DEEP,1768176478378,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176538891,KALSHI-TEST-DEEP,1768176538891,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176599378,KALSHI-TEST-DEEP,1768176599378,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176659882,KALSHI-TEST-DEEP,1768176659882,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176720375,KALSHI-TEST-DEEP,1768176720375,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176780890,KALSHI-TEST-DEEP,1768176780890,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176841382,KALSHI-TEST-DEEP,1768176841382,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176901891,KALSHI-TEST-DEEP,1768176901891,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768176962383,KALSHI-TEST-DEEP,1768176962383,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177022894,KALSHI-TEST-DEEP,1768177022894,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177083382,KALSHI-TEST-DEEP,1768177083382,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177143879,KALSHI-TEST-DEEP,1768177143879,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177204387,KALSHI-TEST-DEEP,1768177204387,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177264905,KALSHI-TEST-DEEP,1768177264905,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177325382,KALSHI-TEST-DEEP,1768177325382,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177385888,KALSHI-TEST-DEEP,1768177385888,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177446415,KALSHI-TEST-DEEP,1768177446415,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177506879,KALSHI-TEST-DEEP,1768177506879,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177567393,KALSHI-TEST-DEEP,1768177567393,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177627886,KALSHI-TEST-DEEP,1768177627886,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177688379,KALSHI-TEST-DEEP,1768177688379,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177748880,KALSHI-TEST-DEEP,1768177748880,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177809379,KALSHI-TEST-DEEP,1768177809379,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177869885,KALSHI-TEST-DEEP,1768177869885,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177930388,KALSHI-TEST-DEEP,1768177930388,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768177990895,KALSHI-TEST-DEEP,1768177990895,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178051380,KALSHI-TEST-DEEP,1768178051380,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178111896,KALSHI-TEST-DEEP,1768178111896,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178172391,KALSHI-TEST-DEEP,1768178172391,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178232884,KALSHI-TEST-DEEP,1768178232884,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178293387,KALSHI-TEST-DEEP,1768178293387,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178353900,KALSHI-TEST-DEEP,1768178353900,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178414392,KALSHI-TEST-DEEP,1768178414392,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178474885,KALSHI-TEST-DEEP,1768178474885,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178535387,KALSHI-TEST-DEEP,1768178535387,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178595882,KALSHI-TEST-DEEP,1768178595882,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178656387,KALSHI-TEST-DEEP,1768178656387,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178716881,KALSHI-TEST-DEEP,1768178716881,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178777391,KALSHI-TEST-DEEP,1768178777391,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178837892,KALSHI-TEST-DEEP,1768178837892,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178898389,KALSHI-TEST-DEEP,1768178898389,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768178958880,KALSHI-TEST-DEEP,1768178958880,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768179019391,KALSHI-TEST-DEEP,1768179019391,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768179079903,KALSHI-TEST-DEEP,1768179079903,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768179140382,KALSHI-TEST-DEEP,1768179140382,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768179200878,KALSHI-TEST-DEEP,1768179200878,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768179261381,KALSHI-TEST-DEEP,1768179261381,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768179321889,KALSHI-TEST-DEEP,1768179321889,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768179382383,KALSHI-TEST-DEEP,1768179382383,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
1768179442884,KALSHI-TEST-DEEP,1768179442884,0,KALSHI,KALSHI-TEST-DEEP,KALSHI,KALSHI,API,,False,SELF_REFERENTIAL,0,,,,,False,NO_DATA,0,,,,,,0.0,0.0,0.0,0,KALSHI_PREDICTION,UNKNOWN,,VENUE,STUB,NO_TRADE,NO_DATA,,[],0.0,0.0,0.0,0,False,,0.0,SIGNAL_UNAVAILABLE,,0.0,SIGNAL_UNAVAILABLE,,,
